,the,to,of,in,and,said,a,s,for,oil,mln,u,on,that,from,at,it,is,by,tonnes,1,dlrs,be,000,was,pct,wheat,will,he,with,year,its,as,would,an,prices,2,has,not,last,this,were,but,crude,1986,grain,are,production,have,87,corn,4,0,3,which,opec,5,price,they,had,up,bpd,about,been,market,1987,also,one,8,per,week,barrels,lt,billion,new,export,trade,50,more,than,we,department,7,agriculture,or,usda,government,two,6,gulf,10,company,1985,total,official,nil,may,if,exports,15,soviet,gas,some,barrel,under,no,report,energy,industry,output,could,other,imports,sources,stocks,there,world,25,month,crop,petroleum,over,20,today,program,9,after,told,march,between,30,18,their,09,expected,iran,because,day,sales,farm,union,april,maize,officials,minister,state,all,states,16,foreign,now,increase,agreement,saudi,three,farmers,added,exploration,corp,against,down,end,first,demand,february,china,ec,years,countries,17,made,any,during,while,co,cts,ecuador,through,only,86,analysts,rice,should,united,500,major,current,when,five,next,estimated,around,canada,companies,iranian,reserves,traders,offer,supply,higher
crude article010.txt,0.03876406790933341,0.24145970035101838,0.0,0.1742573022437547,0.04156357841643094,0.12225227597430374,0.0883273013664284,0.1742573022437547,0.0,0.0,0.0,0.11820727649148238,0.0,0.0,0.0,0.0574667590749134,0.0,0.0,0.0,0.0,0.15133654242618905,0.2142859774050227,0.0,0.0,0.06353543067610762,0.0,0.0,0.13311426918244837,0.0,0.06549537856362224,0.0,0.0,0.06878375514980807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1441099339220417,0.07343651663416693,0.07046682182266416,0.16777889562878748,0.0,0.0,0.2220149129387818,0.0,0.0771007917685586,0.0,0.0,0.0,0.11022624154117891,0.0,0.15073774744821306,0.0,0.0,0.0,0.08518473759217679,0.0,0.0,0.0,0.08276377248739566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08984000976091618,0.0,0.0,0.09300021593658686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09434985821903848,0.0,0.0,0.09740568058181834,0.0,0.0,0.18869971643807695,0.10356037261035907,0.0,0.0,0.0,0.21033808754821426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19671672651518918,0.0,0.0,0.0,0.0,0.0,0.09593396086028838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10889093301808755,0.0,0.0,0.10223867565759168,0.0,0.0,0.10055150231719776,0.0,0.0,0.0,0.1047017367441802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10968591501737979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103336551803336,0.0,0.25070792854490215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10915390153982818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4964457136959451,0.0,0.11713523245138276,0.0
crude article011.txt,0.2978320981372348,0.1855183241844869,0.22857791087944404,0.11157114638652184,0.08515767949370502,0.187857744654876,0.09048484643146967,0.15619960494113058,0.23883101487310582,0.36947902484603073,0.0,0.181642036407999,0.14567256823857203,0.06574410259706485,0.029927285147769853,0.058870482731448896,0.029496004502862144,0.061842731995984834,0.11798401801144857,0.0,0.0,0.0,0.0977396422887814,0.0,0.0,0.1937914946605063,0.0,0.0,0.11783787157147682,0.0,0.0,0.06826189144182931,0.28185566299100273,0.11212837970637644,0.09917140775996586,0.08040347835150971,0.0,0.0,0.0,0.0,0.03690751624486221,0.0,0.0,0.04296929536664924,0.04349806409882996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038604943540314414,0.11705630495787424,0.0,0.09297504394207623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041411839487753566,0.04349806409882996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04446318265362886,0.04503924764116103,0.05339345834111085,0.0,0.0,0.0,0.13875247991669384,0.0,0.14996704817203727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09665451451260437,0.04877343795433235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1616069657064412,0.05537734089302425,0.0,0.1488180885703851,0.0,0.05645935279509467,0.10749780757898993,0.0,0.0,0.05423420639653806,0.0,0.0,0.0,0.10217407944002485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04998901605734575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051503822175435206,0.05550903248185997,0.0,0.293427987004965,0.0,0.05374890378949496,0.0,0.0,0.0,0.0,0.0,0.06378114801547437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06034217182116979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05374890378949496,0.0,0.0,0.0,0.0,0.0,0.058217399997698205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06701050712303695,0.0,0.0
crude article012.txt,0.36773798003909175,0.15270826353176853,0.11545721379547151,0.08265519047699164,0.15771829113295494,0.15463394305304606,0.12568844733774884,0.04132759523849582,0.04423326206078698,0.0,0.0,0.0,0.05395926395395663,0.0,0.0,0.0,0.05462877162810957,0.0,0.05462877162810957,0.0,0.0,0.0,0.0,0.0,0.0,0.2153496682084832,0.0,0.0,0.0,0.12426527716964905,0.06636162419075517,0.0,0.0,0.0,0.0,0.0,0.0,0.06425453166625515,0.0,0.0,0.13671087391552839,0.2089981604973932,0.0,0.0,0.0,0.0,0.0,0.0,0.14628438630692683,0.0,0.0,0.0,0.0,0.0,0.14299839452324867,0.0,0.16710367944132756,0.0,0.0,0.0,0.0,0.0,0.0,0.15541446272334544,0.0,0.0,0.07669777518025873,0.0,0.0,0.0,0.0,0.0,0.3754511724911916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08169946735397302,0.0,0.0,0.0,0.09240456472543317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0893428349510676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0969894185412419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4725095249802943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098030926251716,0.3243282492895273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crude article013.txt,0.19591071476713434,0.14791749799767953,0.07455672576992524,0.2802174578631871,0.057288881606601,0.0,0.14203623911377997,0.12009319622708016,0.149959514655286,0.13809050220702215,0.0,0.16293021260369117,0.07839967988574384,0.0,0.10737732362403098,0.052805949862685546,0.0,0.055472013369561535,0.05291495712827328,0.0,0.03476561929189308,0.19690643358494023,0.0,0.0,0.0,0.17382809645946537,0.0,0.0,0.0,0.03009170633896112,0.0,0.0,0.09480763099254724,0.0,0.029651760627782065,0.18030181890912314,0.07901202420524901,0.0,0.0,0.033611249631646224,0.0,0.0337402446031357,0.06475164982419894,0.2312569238255025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050643202070853266,0.04358775167350532,0.0,0.0,0.040465325185276166,0.0,0.0,0.0,0.18844980757201954,0.0,0.03802563160660296,0.0,0.0,0.0,0.037145805813882035,0.0,0.0,0.0,0.13400013262916582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09258603476662992,0.0,0.12445891655463058,0.0,0.0,0.0,0.0,0.10230330969976613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04475282378843645,0.0,0.0,0.0,0.237902916914751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04424301127699297,0.0,0.0,0.0,0.0,0.09164863384573121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1500890925993858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0482119695133087,0.0,0.0,0.04687434296393553,0.0,0.0,0.0,0.0,0.0,0.05039495024854308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04747774940984865,0.0,0.5759360070950635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061042276718429364,0.0,0.0,0.0,0.0,0.10256270368519747
crude article014.txt,0.2547911199869116,0.0,0.10666099019883421,0.17180554931088834,0.1639151606093919,0.10713975079291413,0.05805637347765331,0.11453703287392555,0.06129495996004774,0.31608404581300165,0.08551319485450315,0.0,0.0,0.0,0.07680709918768808,0.07554428983543171,0.07570023583180412,0.07935836523426149,0.0,0.0,0.0,0.09389823639118107,0.0,0.0,0.0,0.09947151890741424,0.0,0.0,0.0,0.0,0.0,0.08759561451738435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0990779388439444,0.0,0.11577953855694668,0.0,0.0,0.0,0.0,0.0,0.10879907823775199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260135286350517,0.1434908477062987,0.0,0.0,0.0,0.0,0.11411285933271673,0.11559130552045035,0.0,0.0,0.0,0.0,0.11870077127363893,0.0,0.0,0.0,0.0,0.0,0.0,0.1280469454680389,0.0,0.1305871712684473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5810394920048413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14980948821420526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34794158718337687,0.0,0.0,0.0,0.0
crude article015.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44317786880639465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49152312330652276,0.0,0.0,0.5366017014872259,0.0,0.0,0.0,0.0,0.0,0.5235045461275738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crude article016.txt,0.36336328173008414,0.3429354767656934,0.20742492249347924,0.03712359304968394,0.03541864475009131,0.1041779870164462,0.03763431143352959,0.03712359304968394,0.0,0.15367312028035113,0.0,0.0,0.14541095929200792,0.0,0.0,0.04897063251437489,0.04907172253847965,0.05144305875790822,0.04907172253847965,0.0,0.0,0.0,0.054202285905535996,0.18443729523011718,0.054142086266362084,0.0,0.0,0.1134340976155541,0.06534791672907658,0.0,0.0,0.0,0.0,0.0,0.10999256537441086,0.0,0.0,0.05771831318542755,0.0,0.0,0.0,0.0,0.0,0.14297376037500845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06422602348871208,0.0,0.07505262472792339,0.0,0.0,0.0,0.0,0.19422422026829544,0.14105525883929243,0.06980255244566634,0.0,0.0,0.0,0.0,0.08381665051832951,0.07293003210563986,0.0,0.08348922811501254,0.0,0.0,0.22967305833383517,0.0,0.0,0.15850134831689983,0.07397222095436343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08316540383290365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08040077966820454,0.0,0.0,0.0,0.0,0.0,0.08040077966820454,0.0,0.0,0.0,0.0,0.08962041147711561,0.0,0.3794919169024674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0902280147172919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08568554670578883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08568554670578883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38392261743063233,0.0,0.0,0.0,0.0,0.0,0.09511353332169938,0.0,0.0,0.0,0.0,0.09369881142325777,0.0,0.0932419385021463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crude article017.txt,0.3611623736116075,0.32138068361323957,0.16198956729432581,0.086975586668733,0.08298112205970479,0.18983612295099164,0.08817213116802307,0.115967448891644,0.1861813587655908,0.12001181902220806,0.0,0.039333204745621235,0.0757062944105497,0.0,0.03888315912359976,0.038243869038362105,0.0,0.040174723115791934,0.038322815816143926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043586879105882353,0.0,0.13303435179159573,0.0,0.0,0.0,0.0,0.0,0.045075415555041194,0.0,0.0,0.0,0.04887167068408082,0.04689535217781248,0.0,0.0,0.0,0.049249974487718985,0.0,0.1026204585265356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2834502937859786,0.0,0.0,0.0,0.0,0.054512664779076576,0.0,0.0,0.0,0.05651505439174072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14818308878157463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14092807061156942,0.0,0.5472272275145941,0.0,0.0,0.0,0.059888834741605466,0.06019364665677357,0.0,0.0,0.0,0.0,0.0,0.0626751967192346,0.0,0.06983350372232898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06597713633493701,0.0,0.0,0.06789599422919468,0.0,0.0,0.0,0.0,0.06803937764103687,0.2555134765846395,0.0,0.0,0.0,0.0,0.15127843482598302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07729852785884422,0.0,0.06789599422919468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06983350372232898,0.0,0.0,0.0,0.0,0.0,0.07563921741299151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crude article018.txt,0.1764795871294257,0.0,0.13852146451919808,0.0991667619423814,0.0,0.09276215643845011,0.1507965351494733,0.1487501429135721,0.0,0.1368336097872605,0.14807554245626844,0.0,0.12947681693620108,0.0,0.06649998807821648,0.06540664113817778,0.0,0.13741777512230477,0.06554165999723233,0.0,0.0,0.0,0.0,0.0,0.0,0.4306148058853831,0.0,0.0,0.0,0.0,0.0,0.07584074106061087,0.0,0.0,0.0,0.0,0.0,0.0770903050213217,0.0,0.0,0.0,0.08358285672013109,0.0,0.0,0.0966549665201838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08578219750021114,0.0,0.10024252985943438,0.0,0.0,0.0,0.18673454742843837,0.0,0.0,0.0,0.0,0.0,0.0,0.0966549665201838,0.0,0.0,0.0,0.22302141924015928,0.3378397366386763,0.0,0.0,0.0,0.0,0.31754871063502094,0.0,0.0,0.0,0.0,0.11467915199205621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22612611137153282,0.0,0.0,0.10738568552171136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1196997014571715,0.0,0.0,0.0,0.10719036026317387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11444417840567976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14172503659123503,0.1227608730115734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12902133471180802,0.0,0.0,0.0,0.0,0.30124964546661653,0.0,0.0,0.0,0.0
crude article019.txt,0.16564263701137383,0.17196346881372582,0.21669230078160157,0.1396159540533881,0.1776052180238024,0.0870659800221421,0.1415366850105933,0.0,0.04981069789544879,0.19264675585673993,0.06949138914110788,0.0,0.0,0.0,0.0,0.0,0.0,0.12897946450204048,0.0,0.0,0.0,0.0,0.13589747537723584,0.07707105081281833,0.0,0.24250341858750638,0.0,0.07110127935616395,0.0,0.13993406526259425,0.0,0.07118364535249828,0.0,0.0,0.0,0.0,0.0,0.07235647827291262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07905761189512972,0.18517026557675675,0.0,0.0,0.0,0.0,0.0,0.10134704922719616,0.0805146342060784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08750544828298741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10466325480993702,0.5284904406821305,0.0,0.0,0.0,0.0,0.09934974475843358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11893408315608915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10405598961645077,0.0,0.11804389227288291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10060820191725636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10921895426509468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11775186597700578,0.0,0.10853272151544385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23044517565130798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36522326619546236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crude article020.txt,0.1432587273614681,0.14872540149929084,0.09995192477524291,0.053666278891902036,0.25600793336298366,0.05020028546391965,0.054404579066295186,0.10733255778380407,0.05743945575235416,0.0740505237923923,0.08013434343197584,0.0,0.0,0.0,0.0,0.0,0.07093862773281598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08068283410492257,0.17234883428316702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10542846532496294,0.0,0.0,0.12188627971774325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2742988673328822,0.11773825194543357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2722458111819968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12022483250155831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42004290434744285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143085819120924,0.0,0.1256809698504795,0.0,0.0,0.46018576329573707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42115903861450027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crude article021.txt,0.29132784541593604,0.1512223777755763,0.19055631522151878,0.14323913954035128,0.0585688712554453,0.13398815500168554,0.0829769803141906,0.040925468440100365,0.021901431235287542,0.22588131221415816,0.030554899750915618,0.0,0.026717114088720347,0.06028906852488728,0.08233231911746974,0.026992889303260274,0.24343749626092667,0.02835570461675619,0.05409722139131704,0.0,0.03554237791557962,0.06710195320387399,0.0,0.0,0.02984342382766823,0.0,0.0,0.03126275772783898,0.0,0.06152807403453334,0.0,0.06259794701279561,0.03230863056329623,0.06854977912502137,0.030314261720650264,0.073732101047644,0.0,0.06362932061895755,0.03414477321953347,0.06872443298609257,0.0338451615897367,0.13797637425413395,0.0,0.0,0.0,0.0,0.0,0.08141812923122727,0.0,0.0,0.0,0.04439837546959242,0.0,0.0,0.0,0.5367185277535793,0.0,0.08526055682412634,0.0,0.08014900143416193,0.0385320579081694,0.05352874374427572,0.0,0.0,0.0,0.0,0.0,0.039888867039937034,0.0,0.0,0.09132937370597823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04077390609874851,0.0413021728198105,0.0,0.0,0.0,0.0,0.2120661128842977,0.0,0.0,0.0,0.0,0.05229452213744349,0.0,0.0,0.0,0.0,0.14054447091430708,0.0,0.08863472796037943,0.13417957019103155,0.0,0.0,0.0,0.0,0.04431736398018971,0.09728732641531941,0.08454022709155466,0.08497050543374825,0.0,0.0,0.0,0.10458904427488698,0.045490031729797833,0.08847350906914497,0.0,0.2957349373429981,0.0,0.04523152065054177,0.0,0.0,0.0,0.0,0.0,0.08995411904036191,0.0,0.0450614377356719,0.0,0.0,0.046567295161706754,0.0,0.09446071485557246,0.0,0.0,0.10229499447687083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04917977688824474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04772111288298764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0517747091384926,0.0,0.05582025096132546,0.0,0.0,0.0,0.0,0.0,0.05256080301830889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05256080301830889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05139548327604372,0.0,0.0,0.0,0.11332406723306047,0.0,0.0,0.0,0.0,0.0,0.0
crude article022.txt,0.3310210503716684,0.17869936830063016,0.12471521656642749,0.1339244163505223,0.156167937363761,0.23663058523368788,0.10559643688705408,0.20832686987859025,0.11148697349149879,0.2463911760883687,0.0,0.06056500094464558,0.019428672806025723,0.15344763801626995,0.019957341253035405,0.058887649237204805,0.1573578958620789,0.0,0.039339473965519726,0.0,0.0,0.0,0.021726253990579328,0.0,0.021702123778559988,0.0,0.0,0.06820278817067338,0.15716297712080113,0.13422955954362184,0.0,0.06828179646210393,0.07048446287356219,0.09969873431110257,0.11022258436501546,0.0,0.0,0.0462712120429712,0.04966012606865648,0.12494093840305061,0.0,0.12542044312137549,0.1444182881774914,0.05730910016063358,0.0,0.0,0.07583477549473092,0.0,0.02633571392497793,0.0,0.0,0.0,0.0,0.032405189671016486,0.0,0.0,0.0,0.0,0.14548494435284978,0.1748529484984434,0.0,0.0,0.0,0.055958820123133864,0.0,0.0,0.11046377357548083,0.02900716536031828,0.0,0.0,0.09962201643974532,0.0,0.304167704737181,0.07456851891682889,0.030687114124365703,0.0,0.0,0.0,0.0,0.030034920659069632,0.03560601850558054,0.0,0.0,0.0,0.030842875520108816,0.0,0.0,0.02941686196834288,0.0,0.0,0.03264625384775063,0.29944223290907623,0.0,0.0,0.0,0.0,0.032227566253503835,0.0,0.0,0.0,0.0,0.037743918029942196,0.0966826987605115,0.0,0.030738806699979124,0.0,0.0,0.0,0.0,0.0,0.0661606593795327,0.06433789420508843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06813591545410452,0.03270729654007305,0.0,0.06553731267742641,0.0,0.0,0.0,0.06492999210061831,0.0,0.0,0.0,0.0,0.0,0.0,0.06984438038637476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03882291737729195,0.0,0.0362489927224144,0.0,0.0,0.0,0.0,0.034702770855570095,0.0,0.0,0.0,0.0,0.0,0.0716861024718411,0.0,0.07368364133632255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03529719739397167,0.2724825410147652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037557902615859486,0.0,0.0,0.0,0.0,0.0,0.041204604210017204,0.0,0.0,0.0,0.0,0.08002096740161865,0.0
